source_url,source_record_id,target_path,sha256,bytes,mime_type,recovery_status,evidence,notes
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1778-2000x1200.jpg,,/img/blog/2022/12/3b1298e969af-IMG_1778-2000x1200.jpg,3b1298e969afeaabc671b28c3358427c440e82cde9d42870721339e375a001b9,476739,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 2000x1200; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1778-100x100.jpg,,/img/blog/2022/12/fe45a78e2a57-IMG_1778-100x100.jpg,fe45a78e2a57cc743c75ddcd6337dd46268284a0ee9fdfe7243bfa270df5296a,13469,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 100x100; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1778-scaled-1-scaled.jpg,,/img/blog/2022/12/a5d76a3f18c8-cropped-IMG_1778-scaled-1-scaled.jpg,a5d76a3f18c8b602d8fef60b1e6baff35dab4eebdd7a1ef92aeb76bd6bc670ce,723279,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 1920x2560; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1778-scaled-1-225x300.jpg,,/img/blog/2022/12/513f92e2fdde-cropped-IMG_1778-scaled-1-225x300.jpg,513f92e2fddec7451865880d46faaf706fa4b68ca71d9963262062e9789b0500,27367,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 225x300; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1778-scaled-1-768x1024.jpg,,/img/blog/2022/12/13ae9e6dbb4e-cropped-IMG_1778-scaled-1-768x1024.jpg,13ae9e6dbb4e29b24a499feddd350459a4a53653e9fdea489d829dac3ead32c5,161714,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 768x1024; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1778-scaled-1-150x150.jpg,,/img/blog/2022/12/2e2fa957db16-cropped-IMG_1778-scaled-1-150x150.jpg,2e2fa957db1681e766eea5fccb88e6b0df8539188dcbdab23e0094ab83a4e2e8,16672,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 150x150; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1778-scaled-1-1152x1536.jpg,,/img/blog/2022/12/8e5f5be33780-cropped-IMG_1778-scaled-1-1152x1536.jpg,8e5f5be33780579152d2e6463fcdabafb40deceb5820c360de5a57df0ae8b6a2,315032,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 1152x1536; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1778-scaled-1-1536x2048.jpg,,/img/blog/2022/12/d91857e93078-cropped-IMG_1778-scaled-1-1536x2048.jpg,d91857e93078384e9f5db61d755347a8baa427b49a7ffd0b0c2f5ebcb84146fb,502002,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 1536x2048; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1778-scaled-1-2000x1200.jpg,,/img/blog/2022/12/b7a4d45b52ea-cropped-IMG_1778-scaled-1-2000x1200.jpg,b7a4d45b52ea60c74afbf032daa97bef176b8020fd43e7ab3aec7ad40c2d01a2,437506,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 2000x1200; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1778-scaled-1-100x100.jpg,,/img/blog/2022/12/8b2fd560e7c6-cropped-IMG_1778-scaled-1-100x100.jpg,8b2fd560e7c64e6b727e8732370d59554efecabec0178ed94e8f7e0fe47ff0ad,13453,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 100x100; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1952-scaled.jpg,,/img/blog/2022/12/b3551d33a879-IMG_1952-scaled.jpg,b3551d33a879788dab7e06e5b838466af1b81d3197b4b1d150bab1363dee9ead,509900,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 2560x1920; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1952-300x225.jpg,,/img/blog/2022/12/81790aecfbcd-IMG_1952-300x225.jpg,81790aecfbcd837fda47d44a8cdfebd09f88ca1daacb661d10d0159067c79f36,18516,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 300x225; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1952-1024x768.jpg,,/img/blog/2022/12/5c009b5fa34b-IMG_1952-1024x768.jpg,5c009b5fa34b3266dc9c6c3e1412c5f27969791f4bdf39f771c9c6d534a1e8cc,104400,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 1024x768; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1952-150x150.jpg,,/img/blog/2022/12/6b9e84111b3e-IMG_1952-150x150.jpg,6b9e84111b3e146e7f1bd1962638b8a33849612a62fbc7a74ac10c70b6f03b69,12346,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 150x150; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1952-768x576.jpg,,/img/blog/2022/12/1c148570e326-IMG_1952-768x576.jpg,1c148570e3263895b157cfc16dfdf1d3ab88a43cf94ff1ce75b8f8c32c2821b9,65636,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 768x576; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1952-1536x1152.jpg,,/img/blog/2022/12/484c256b556d-IMG_1952-1536x1152.jpg,484c256b556d204e3291d69fce1494fea7a77d7a826fb239c326884e9c1ef75c,207093,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 1536x1152; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1952-2048x1536.jpg,,/img/blog/2022/12/0c60eebfed23-IMG_1952-2048x1536.jpg,0c60eebfed237ac31caf544b66deff66f664ee432a3a7f8ed3b05892edbea80e,343570,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 2048x1536; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1952-2000x1200.jpg,,/img/blog/2022/12/cd2f7b1a0950-IMG_1952-2000x1200.jpg,cd2f7b1a09508580e879158b3eedadf5aa9a9317232adf81093dcd9fa706d9f6,317535,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 2000x1200; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/IMG_1952-100x100.jpg,,/img/blog/2022/12/6b1d265db540-IMG_1952-100x100.jpg,6b1d265db5402f0e104a0b550cd5ebc1559158848979d2a46f64a8b28b1f2d12,10211,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 100x100; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1952-scaled-1.jpg,,/img/blog/2022/12/511e9ac8b257-cropped-IMG_1952-scaled-1.jpg,511e9ac8b257673acf09cdb9636d941162dd5ba79513e08f1b863590cd0450e5,312010,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 2000x1500; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1952-scaled-1-300x225.jpg,,/img/blog/2022/12/a870d6b467a4-cropped-IMG_1952-scaled-1-300x225.jpg,a870d6b467a4b4f955a6c690761ad09400f7e1fc5ed33c200ba9ff88dc9a7ab8,18459,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 300x225; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1952-scaled-1-1024x768.jpg,,/img/blog/2022/12/9e4377d426d6-cropped-IMG_1952-scaled-1-1024x768.jpg,9e4377d426d6277f661e0574268280990940cb1b3faa2621a3d2370239eed2c4,99363,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 1024x768; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1952-scaled-1-150x150.jpg,,/img/blog/2022/12/3ffe75758caf-cropped-IMG_1952-scaled-1-150x150.jpg,3ffe75758caf8e34a31840cd63fef411cb7f09ff8e66955631fbeddc196dcc73,12336,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 150x150; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1952-scaled-1-768x576.jpg,,/img/blog/2022/12/f8fbe188ef3f-cropped-IMG_1952-scaled-1-768x576.jpg,f8fbe188ef3fa5a93d718294a8884ed3ace8582dddb81ea25ef80fc167bd19cd,63259,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 768x576; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1952-scaled-1-1536x1152.jpg,,/img/blog/2022/12/66bac6dbe499-cropped-IMG_1952-scaled-1-1536x1152.jpg,66bac6dbe49955dda213fa5d70b4d0f53f9ce550ed6e42ac0f9173c27531d71e,190876,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 1536x1152; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1952-scaled-1-2000x1200.jpg,,/img/blog/2022/12/3f45aa0af997-cropped-IMG_1952-scaled-1-2000x1200.jpg,3f45aa0af9978f6d8848573a514dce44bcd3f51370189424b3256b24b5078cc7,302997,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 2000x1200; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-IMG_1952-scaled-1-100x100.jpg,,/img/blog/2022/12/3bd0368419fb-cropped-IMG_1952-scaled-1-100x100.jpg,3bd0368419fb1ea123edb1f227db1a43f7021bbde4e04793eff8ccf0c8f01e64,10191,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 100x100; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/3225381024_e55e9cfca9d0065dbca8_132.jpg,,/img/blog/2022/12/d164cf2ae355-3225381024_e55e9cfca9d0065dbca8_132.jpg,d164cf2ae35518989ae68e28664c2227905e5f6df014a4330865839c2ab033c2,8046,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 132x132; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/3225381024_e55e9cfca9d0065dbca8_132-100x100.jpg,,/img/blog/2022/12/ae41d67135c7-3225381024_e55e9cfca9d0065dbca8_132-100x100.jpg,ae41d67135c76d47bdc071d6bdaaa08c9c2bb60e73015686cb15b59f33f0b138,3164,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 100x100; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-3225381024_e55e9cfca9d0065dbca8_132.jpg,,/img/blog/2022/12/beb31a244281-cropped-3225381024_e55e9cfca9d0065dbca8_132.jpg,beb31a2442818c30349e8c0ed647075448be7389830619e6b1f4bf3f52e720d4,25057,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 512x512; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-3225381024_e55e9cfca9d0065dbca8_132-300x300.jpg,,/img/blog/2022/12/62df7fbeead3-cropped-3225381024_e55e9cfca9d0065dbca8_132-300x300.jpg,62df7fbeead3609efbfa26efbbcaf8e178c3f83a3724ea1a0889487080103d8b,12273,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 300x300; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-3225381024_e55e9cfca9d0065dbca8_132-150x150.jpg,,/img/blog/2022/12/da12ad1531c8-cropped-3225381024_e55e9cfca9d0065dbca8_132-150x150.jpg,da12ad1531c8485ecc5616e7ba48d5b604d85516bb19210e31c383e6d29d3706,4911,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 150x150; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-3225381024_e55e9cfca9d0065dbca8_132-100x100.jpg,,/img/blog/2022/12/0def6f7a48ee-cropped-3225381024_e55e9cfca9d0065dbca8_132-100x100.jpg,0def6f7a48eeb576b47d22317fe1b0876ce60dcc5cc8ae194cb25a2b348b6700,2992,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 100x100; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-3225381024_e55e9cfca9d0065dbca8_132-270x270.jpg,,/img/blog/2022/12/65d29072ae2d-cropped-3225381024_e55e9cfca9d0065dbca8_132-270x270.jpg,65d29072ae2d087852c4462a01e9bdaad4bf2cfdef0d0e40b8cbe83067c41db1,10694,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 270x270; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-3225381024_e55e9cfca9d0065dbca8_132-192x192.jpg,,/img/blog/2022/12/abc2d8131e78-cropped-3225381024_e55e9cfca9d0065dbca8_132-192x192.jpg,abc2d8131e7864033920931992bae7f7de5cb4bc85b0196e3ccfb4ce3a8fc67c,6789,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 192x192; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-3225381024_e55e9cfca9d0065dbca8_132-180x180.jpg,,/img/blog/2022/12/e0a12bfce130-cropped-3225381024_e55e9cfca9d0065dbca8_132-180x180.jpg,e0a12bfce1300b934954256166ff638637c13070af8fa62ccac54afeb4d007dc,6284,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 180x180; original bytes preserved
https://www.alchembright.com/wp-content/uploads/2022/12/cropped-3225381024_e55e9cfca9d0065dbca8_132-32x32.jpg,,/img/blog/2022/12/c86af6034239-cropped-3225381024_e55e9cfca9d0065dbca8_132-32x32.jpg,c86af6034239c8368acdbe526a0557b4764693dbdfe82bde077d0edd21681a1b,1112,image/jpeg,recovered,Downloaded exact source URL 2026-09-09; image decoded with sharp,Month from source URL; 32x32; original bytes preserved
